street,num_opponents,pot_bb,facing_bet_bb,effective_stack_bb,allow_bluffs,equity,pot_odds,action
preflop,1,76.2,0.0,104.91,0,0.3625,0.0,CHECK
preflop,1,25.45,13.37,80.38,0,0.6,0.34441,CALL
river,3,9.96,7.45,70.2,0,0.55625,0.427915,CALL
turn,2,5.55,4.17,72.46,0,0.2875,0.429012,FOLD
preflop,4,39.58,27.76,142.65,0,0.2375,0.412236,FOLD
turn,1,31.49,0.0,122.25,0,0.7125,0.0,BET
preflop,4,54.22,0.0,81.5,0,0.25,0.0,CHECK
flop,3,6.93,1.98,140.87,0,0.125,0.222222,FOLD
turn,1,41.14,20.51,67.65,0,0.19375,0.332685,FOLD
preflop,2,79.56,0.0,134.27,0,0.3625,0.0,CHECK
flop,1,22.57,25.47,84.96,0,0.60625,0.530183,CALL
river,1,24.66,0.0,57.01,0,0.1875,0.0,CHECK
preflop,3,37.1,29.05,89.25,0,0.1625,0.439153,FOLD
turn,3,20.51,0.0,86.69,0,0.7,0.0,BET
river,2,44.0,32.37,134.03,0,0.03125,0.423858,FOLD
turn,4,45.72,0.0,36.9,0,0.0,0.0,CHECK
river,4,4.93,0.0,61.19,0,0.0,0.0,CHECK
river,3,24.87,0.0,110.88,0,0.11875,0.0,CHECK
preflop,3,39.47,1.9,137.44,0,0.25,0.045927,CALL
flop,2,6.26,5.93,140.85,0,0.275,0.486464,FOLD
flop,2,49.63,0.0,88.46,0,0.31875,0.0,CHECK
preflop,3,71.77,0.0,44.83,0,0.25,0.0,CHECK
river,3,6.2,4.72,60.9,0,0.65,0.432234,RAISE
preflop,1,77.46,0.0,63.23,0,0.53125,0.0,CHECK
flop,1,63.07,21.23,29.71,0,0.2125,0.251839,FOLD
river,1,58.62,11.88,100.54,0,0.49375,0.168511,CALL
preflop,3,57.75,0.0,84.0,0,0.23125,0.0,CHECK
river,4,57.79,3.73,94.97,0,0.925,0.060631,RAISE
turn,4,28.16,0.0,30.75,0,0.0375,0.0,CHECK
flop,1,71.49,14.01,97.96,0,0.6375,0.16386,CALL
flop,4,50.99,18.38,138.34,0,0.275,0.264956,CALL
river,2,46.4,15.69,21.03,0,0.13125,0.252698,FOLD
flop,4,25.18,16.34,110.07,0,0.18125,0.393545,FOLD
flop,3,30.48,1.19,42.25,0,0.6,0.037575,CALL
preflop,1,24.38,0.0,120.96,0,0.33125,0.0,CHECK
turn,4,56.94,18.67,62.06,0,0.01875,0.246925,FOLD
river,4,18.45,0.0,100.01,0,0.3625,0.0,CHECK
preflop,2,43.58,0.0,24.88,0,0.35,0.0,CHECK
turn,3,23.17,13.09,110.93,0,0.20625,0.361004,FOLD
turn,2,78.15,11.74,81.73,0,0.11875,0.130604,CALL
river,3,43.29,0.0,143.58,0,0.00625,0.0,CHECK
river,2,74.22,8.41,131.13,0,0.16875,0.101779,CALL
turn,4,37.56,0.0,119.74,0,0.04375,0.0,CHECK
preflop,4,19.15,0.0,124.4,0,0.1375,0.0,CHECK
preflop,1,25.72,0.0,61.28,0,0.46875,0.0,CHECK
flop,3,37.58,4.5,30.73,0,0.13125,0.106939,CALL
preflop,2,25.49,13.32,69.54,0,0.23125,0.343211,FOLD
flop,3,37.34,21.46,20.5,0,0.075,0.364966,FOLD
turn,3,64.22,0.0,107.85,0,0.05625,0.0,CHECK
river,3,10.65,5.7,53.89,0,0.04375,0.348624,FOLD
river,2,29.84,15.18,145.33,0,0.075,0.337183,FOLD
turn,2,65.08,10.78,123.84,0,0.35625,0.142104,CALL
preflop,4,52.81,0.0,77.14,0,0.2125,0.0,CHECK
preflop,4,29.05,28.56,85.64,0,0.29375,0.495747,FOLD
river,2,70.31,18.56,105.5,0,0.45,0.208844,CALL
turn,1,71.43,15.08,30.09,0,0.3,0.174315,CALL
preflop,3,59.15,9.56,100.81,0,0.1625,0.139135,CALL
turn,4,42.28,27.55,60.42,0,0.09375,0.39453,FOLD
flop,3,57.89,0.66,55.86,0,0.1,0.011272,CALL
flop,2,67.44,0.0,104.97,0,0.3875,0.0,CHECK
turn,4,22.78,16.18,41.1,0,0.01875,0.415298,FOLD
preflop,2,37.24,0.0,56.57,0,0.2,0.0,CHECK
preflop,4,10.66,6.17,114.54,0,0.2,0.366607,FOLD
preflop,4,69.22,0.0,125.51,0,0.225,0.0,CHECK
flop,4,30.35,12.6,93.97,0,0.15625,0.293364,FOLD
turn,2,4.04,1.71,123.58,0,0.16875,0.297391,FOLD
flop,1,78.97,0.0,27.92,0,0.44375,0.0,CHECK
flop,3,50.35,19.01,48.92,0,0.475,0.274077,CALL
river,2,45.38,14.21,143.08,0,0.0375,0.238463,FOLD
preflop,1,79.94,0.0,54.05,0,0.675,0.0,BET
flop,2,65.73,0.0,89.77,0,0.175,0.0,CHECK
flop,3,4.18,1.69,95.54,0,0.1125,0.287905,FOLD
flop,1,45.07,0.0,90.09,0,0.6,0.0,CHECK
preflop,4,28.68,0.0,77.08,0,0.25,0.0,CHECK
flop,1,30.47,25.63,146.28,0,0.975,0.456863,RAISE
river,2,28.03,13.16,132.05,0,0.3375,0.319495,CALL
river,3,3.6,2.22,103.56,0,0.2375,0.381443,FOLD
river,4,26.35,25.01,72.33,0,0.0,0.486955,FOLD
turn,3,36.79,14.16,26.21,0,0.2625,0.27792,CALL
turn,3,70.43,0.0,103.55,0,0.10625,0.0,CHECK
flop,4,63.59,33.08,24.93,0,0.2125,0.342195,FOLD
flop,3,14.47,0.0,105.06,0,0.6875,0.0,BET
turn,4,31.49,13.8,40.13,0,0.075,0.304703,FOLD
river,4,45.26,0.0,141.37,0,0.0,0.0,CHECK
turn,2,68.06,25.65,100.56,0,0.15,0.273717,FOLD
flop,3,18.79,3.15,85.81,0,0.08125,0.143573,FOLD
preflop,3,37.19,0.0,142.7,0,0.26875,0.0,CHECK
turn,4,14.43,0.0,121.12,0,0.1,0.0,CHECK
preflop,4,49.65,0.0,31.93,0,0.16875,0.0,CHECK
flop,1,57.8,29.25,82.78,0,0.425,0.336014,CALL
turn,3,71.23,21.29,118.3,0,0.4375,0.230112,CALL
river,3,10.61,10.84,132.67,0,0.0,0.505361,FOLD
turn,1,39.88,3.92,41.26,0,0.58125,0.089498,CALL
preflop,4,9.06,0.0,97.5,0,0.26875,0.0,CHECK
river,4,20.43,6.11,105.21,0,0.21875,0.230219,CALL
turn,2,7.42,0.0,112.41,0,0.0875,0.0,CHECK
turn,1,23.49,6.39,118.36,0,0.39375,0.213855,CALL
river,1,45.33,32.45,26.15,0,0.48125,0.417202,CALL
river,4,70.01,0.0,115.79,0,0.1625,0.0,CHECK
preflop,1,66.26,0.0,44.47,0,0.3875,0.0,CHECK
flop,3,45.74,0.0,95.18,0,0.0125,0.0,CHECK
turn,4,55.18,27.64,141.96,0,0.31875,0.333736,CALL
preflop,2,22.84,0.0,29.72,0,0.28125,0.0,CHECK
preflop,3,31.83,4.71,43.65,0,0.2625,0.1289,CALL
turn,4,39.4,16.31,81.29,0,0.91875,0.292766,RAISE
turn,2,72.21,0.0,44.91,0,0.06875,0.0,CHECK
turn,2,13.48,7.67,94.44,0,0.83125,0.362648,RAISE
preflop,2,39.81,0.0,23.55,0,0.21875,0.0,CHECK
flop,4,6.53,2.13,115.9,0,0.4375,0.245958,CALL
river,4,70.53,15.43,76.49,0,0.00625,0.179502,FOLD
turn,3,25.18,25.4,54.86,0,0.61875,0.502175,CALL
flop,1,63.23,0.0,147.76,0,0.84375,0.0,BET
preflop,4,41.3,31.36,132.04,0,0.1875,0.431599,FOLD
turn,1,34.18,0.0,130.84,0,0.6375,0.0,BET
river,4,54.41,7.98,25.52,0,0.51875,0.127905,CALL
turn,1,60.97,29.95,122.89,0,0.4625,0.32941,CALL
turn,2,33.77,0.0,74.58,0,0.325,0.0,CHECK
preflop,2,60.46,30.52,126.18,0,0.1875,0.335458,FOLD
preflop,1,78.19,7.72,46.7,0,0.5375,0.089861,CALL
flop,4,27.72,0.0,79.58,0,0.075,0.0,CHECK
preflop,4,56.73,0.64,88.67,0,0.1625,0.011156,CALL
turn,4,47.27,17.99,106.07,0,0.3,0.275667,CALL
preflop,2,27.1,11.01,50.85,0,0.375,0.288901,CALL
turn,1,6.62,0.0,40.21,0,0.20625,0.0,CHECK
turn,1,63.79,4.39,79.04,0,0.225,0.064388,CALL
river,3,28.06,0.0,100.34,0,0.0,0.0,CHECK
preflop,1,17.29,0.0,129.69,0,0.5375,0.0,CHECK
preflop,3,74.46,0.0,145.8,0,0.1375,0.0,CHECK
turn,4,54.76,0.0,141.1,0,0.1,0.0,CHECK
flop,2,50.73,21.73,41.56,0,0.1125,0.29989,FOLD
turn,2,37.58,0.0,31.88,0,0.10625,0.0,CHECK
preflop,1,5.0,0.0,25.35,0,0.5,0.0,CHECK
flop,3,40.05,24.19,22.41,0,0.075,0.376557,FOLD
river,2,73.08,0.0,40.52,0,0.0,0.0,CHECK
turn,3,25.62,0.0,139.06,0,0.25,0.0,CHECK
preflop,2,38.23,12.37,148.26,0,0.3875,0.244466,CALL
turn,3,64.83,0.0,139.87,0,0.15625,0.0,CHECK
flop,2,40.28,13.49,110.48,0,0.325,0.250883,CALL
flop,2,59.07,34.27,92.49,0,0.8875,0.367152,RAISE
river,2,45.36,12.24,126.97,0,0.75,0.2125,RAISE
river,1,34.65,9.32,116.61,0,0.43125,0.211963,CALL
preflop,2,22.58,0.0,126.72,0,0.40625,0.0,CHECK
turn,1,16.89,5.31,93.72,0,0.34375,0.239189,CALL
turn,4,14.55,14.49,108.29,0,0.1,0.498967,FOLD
turn,1,21.78,2.9,41.49,0,0.55,0.117504,CALL
turn,2,35.7,0.0,146.55,0,0.4375,0.0,CHECK
flop,2,49.17,0.0,91.4,0,0.28125,0.0,CHECK
turn,3,11.84,4.56,100.55,0,0.05,0.278049,FOLD
turn,1,6.43,0.0,138.96,0,0.16875,0.0,CHECK
river,1,76.93,0.0,56.25,0,0.125,0.0,CHECK
turn,1,18.87,0.0,49.4,0,0.9875,0.0,BET
turn,3,48.36,9.02,63.64,0,0.1,0.157198,FOLD
turn,2,27.03,0.0,149.07,0,0.3125,0.0,CHECK
flop,4,45.01,17.03,123.39,0,0.075,0.2745,FOLD
preflop,3,43.46,0.0,46.29,0,0.18125,0.0,CHECK
flop,4,16.31,5.66,75.9,0,0.00625,0.257624,FOLD
preflop,1,35.87,13.39,109.17,0,0.56875,0.271823,CALL
river,3,3.18,0.0,126.61,0,0.9625,0.0,BET
flop,3,77.92,25.13,98.7,0,0.08125,0.243862,FOLD
river,1,48.89,29.6,141.85,0,0.5375,0.377118,CALL
preflop,3,56.91,7.3,89.39,0,0.15625,0.113689,CALL
river,3,8.61,0.0,140.43,0,0.0,0.0,CHECK
turn,1,61.17,0.0,130.24,0,0.38125,0.0,CHECK
river,1,50.54,14.51,48.2,0,0.9125,0.223059,RAISE
river,3,59.0,0.0,35.83,0,0.34375,0.0,CHECK
flop,4,24.4,2.92,25.96,0,0.2,0.106881,CALL
river,3,69.78,0.0,133.14,0,0.30625,0.0,CHECK
preflop,2,56.91,0.0,95.2,0,0.34375,0.0,CHECK
river,2,66.23,29.6,46.15,0,0.025,0.30888,FOLD
preflop,1,59.59,0.0,26.23,0,0.40625,0.0,CHECK
preflop,2,69.56,22.08,43.76,0,0.2875,0.240943,CALL
flop,3,66.21,22.29,112.13,0,0.6375,0.251864,CALL
turn,2,65.35,0.0,125.13,0,0.23125,0.0,CHECK
turn,2,72.83,33.71,138.61,0,0.575,0.316407,CALL
flop,4,61.13,28.41,110.14,0,0.06875,0.317288,FOLD
river,1,11.52,12.2,50.3,0,0.925,0.514334,RAISE
turn,2,28.64,0.0,101.41,0,0.125,0.0,CHECK
river,2,20.78,10.88,135.72,0,0.075,0.343651,FOLD
flop,1,51.98,0.0,64.94,0,0.5125,0.0,CHECK
flop,4,72.12,4.44,97.97,0,0.43125,0.057994,CALL
turn,1,5.63,5.94,28.4,0,0.21875,0.513397,FOLD
flop,4,24.52,26.33,53.9,0,0.025,0.517797,FOLD
turn,4,51.02,0.0,139.97,0,0.05,0.0,CHECK
river,2,74.8,17.32,101.18,0,0.03125,0.188016,FOLD
preflop,4,37.47,0.0,94.69,0,0.1,0.0,CHECK
river,1,10.02,8.89,101.97,0,0.3875,0.470122,FOLD
river,2,62.37,33.27,127.48,0,0.04375,0.347867,FOLD
flop,1,65.21,9.17,135.07,0,0.8375,0.123286,RAISE
preflop,2,6.07,0.0,66.51,0,0.35625,0.0,CHECK
river,3,23.77,17.54,28.34,0,0.7125,0.424595,RAISE
flop,4,45.09,0.0,132.84,0,0.1625,0.0,CHECK
turn,4,70.35,22.47,124.72,0,0.6,0.242081,CALL
flop,4,19.6,0.0,104.37,0,0.05625,0.0,CHECK
flop,2,44.54,20.26,78.62,0,0.19375,0.312654,FOLD
turn,1,24.83,0.0,115.35,0,0.9375,0.0,BET
river,1,18.16,0.0,79.59,0,0.7125,0.0,BET
turn,4,28.86,32.8,43.74,0,0.0625,0.531949,FOLD
preflop,4,33.81,21.55,26.86,0,0.275,0.38927,FOLD
river,4,12.59,8.5,38.01,0,0.0,0.403035,FOLD
preflop,2,48.34,24.93,24.49,0,0.38125,0.340248,CALL
preflop,1,14.71,8.8,130.25,0,0.35625,0.374309,CALL
flop,2,24.62,0.0,110.26,0,0.15625,0.0,CHECK
river,1,51.39,13.54,69.52,0,0.2875,0.208532,CALL
turn,3,74.37,0.0,62.84,0,0.23125,0.0,CHECK
preflop,2,52.35,0.0,38.7,0,0.4125,0.0,CHECK
turn,1,20.25,0.0,128.2,0,0.19375,0.0,CHECK
flop,1,52.02,31.67,92.53,0,0.55625,0.37842,CALL
river,4,59.31,11.46,139.68,0,0.56875,0.161933,CALL
turn,1,9.96,3.44,133.99,0,0.50625,0.256716,CALL
turn,4,33.36,27.3,144.96,0,0.50625,0.450049,CALL
flop,2,45.43,23.92,140.44,0,0.2,0.344917,FOLD
preflop,1,33.72,27.19,41.64,0,0.6125,0.446396,CALL
river,4,69.87,0.0,121.62,0,0.85625,0.0,BET
river,4,31.15,18.11,141.29,0,0.2375,0.367641,FOLD
river,4,32.35,28.29,103.06,0,0.0,0.466524,FOLD
river,3,79.9,2.02,83.1,0,0.03125,0.024658,CALL
turn,3,55.13,0.0,119.74,0,0.08125,0.0,CHECK
preflop,2,18.99,11.82,127.92,0,0.44375,0.383642,CALL
river,2,68.56,0.0,124.61,0,0.3,0.0,CHECK
turn,3,22.02,0.0,136.57,0,0.20625,0.0,CHECK
flop,4,59.08,6.18,119.03,0,0.7875,0.094698,RAISE
river,4,47.77,6.3,131.81,0,0.075,0.116516,FOLD
flop,3,11.48,0.0,74.26,0,0.09375,0.0,CHECK
flop,4,45.58,27.14,65.9,0,0.0625,0.373212,FOLD
river,1,48.59,0.0,38.59,0,0.5375,0.0,CHECK
preflop,4,20.11,0.0,120.84,0,0.2125,0.0,CHECK
river,2,70.74,0.0,32.11,0,0.6125,0.0,CHECK
turn,4,52.2,21.64,36.02,0,0.03125,0.293066,FOLD
turn,4,19.45,11.97,69.44,0,0.14375,0.380968,FOLD
turn,1,79.52,3.34,90.6,0,0.66875,0.040309,RAISE
flop,3,4.47,4.35,131.35,0,0.55625,0.493197,CALL
turn,2,8.75,5.4,32.79,0,0.08125,0.381625,FOLD
preflop,2,7.45,5.74,149.82,0,0.3125,0.435178,FOLD
river,1,7.75,0.0,121.83,0,0.68125,0.0,BET
preflop,4,24.53,0.0,21.85,0,0.25625,0.0,CHECK
river,4,64.53,10.16,42.02,0,0.75625,0.136029,RAISE
flop,1,44.96,32.43,105.22,0,0.45,0.419046,CALL
turn,1,9.7,0.0,149.08,0,0.475,0.0,CHECK
turn,4,3.59,0.72,75.09,0,0.0,0.167053,FOLD
turn,4,57.36,0.0,147.24,0,0.04375,0.0,CHECK
river,4,53.57,32.62,141.28,0,0.0125,0.378466,FOLD
flop,4,9.55,0.0,94.59,0,0.23125,0.0,CHECK
flop,2,66.8,13.28,115.7,0,0.10625,0.165834,FOLD
turn,1,14.28,0.0,135.59,0,0.375,0.0,CHECK
river,1,21.8,12.03,80.77,0,0.0125,0.355602,FOLD
turn,3,35.6,34.89,121.81,0,0.06875,0.494964,FOLD
turn,3,76.2,8.43,83.78,0,0.125,0.09961,CALL
turn,3,67.36,16.21,59.52,0,0.1125,0.193969,FOLD
flop,2,49.38,11.36,76.61,0,0.36875,0.187027,CALL
turn,1,19.57,16.18,82.57,0,0.11875,0.452587,FOLD
flop,2,76.18,10.1,66.44,0,0.075,0.117061,FOLD
river,1,4.01,2.93,135.19,0,0.9,0.42219,RAISE
turn,3,55.65,0.0,70.71,0,0.68125,0.0,BET
river,3,36.89,10.67,130.79,0,0.33125,0.224348,CALL
flop,3,65.77,10.27,121.03,0,0.73125,0.13506,RAISE
flop,2,77.15,0.0,135.14,0,0.19375,0.0,CHECK
river,3,55.2,0.0,122.42,0,0.21875,0.0,CHECK
turn,3,45.16,0.0,74.44,0,0.15625,0.0,CHECK
preflop,2,29.76,18.24,49.46,0,0.19375,0.38,FOLD
river,4,37.62,14.03,113.81,0,0.9125,0.271636,RAISE
flop,2,41.58,3.74,90.89,0,0.125,0.082524,CALL
preflop,2,76.26,21.77,35.12,0,0.2875,0.222075,CALL
river,1,30.59,0.0,130.39,0,0.8125,0.0,BET
preflop,1,10.82,0.0,122.9,0,0.4875,0.0,CHECK
river,2,32.62,0.0,100.02,0,0.8,0.0,BET
turn,2,24.2,20.18,104.49,0,0.15625,0.454709,FOLD
preflop,1,58.56,0.0,77.13,0,0.775,0.0,BET
turn,3,51.32,0.0,83.38,0,0.00625,0.0,CHECK
preflop,1,58.82,29.59,98.76,0,0.43125,0.334691,CALL
turn,3,33.27,0.0,130.78,0,0.54375,0.0,CHECK
river,3,66.13,0.0,92.01,0,0.00625,0.0,CHECK
preflop,4,62.51,10.79,136.0,0,0.1625,0.147203,CALL
flop,2,45.74,0.0,84.49,0,0.6875,0.0,BET
turn,4,75.94,7.25,41.14,0,0.0,0.08715,FOLD
flop,3,46.72,24.53,39.8,0,1.0,0.344281,RAISE
preflop,4,15.6,0.0,84.06,0,0.2375,0.0,CHECK
river,4,52.39,15.48,143.92,0,0.76875,0.228083,RAISE
flop,3,18.65,0.0,23.36,0,0.425,0.0,CHECK
flop,1,28.44,0.0,36.77,0,0.96875,0.0,BET
flop,2,69.47,0.0,126.34,0,0.1125,0.0,CHECK
preflop,3,51.18,26.02,91.61,0,0.3875,0.337047,CALL
preflop,3,25.1,14.81,146.68,0,0.3375,0.371085,FOLD
flop,2,20.59,17.22,37.86,0,0.9625,0.455435,RAISE
flop,1,47.56,13.75,28.58,0,0.3375,0.22427,CALL
flop,4,53.54,0.0,38.32,0,0.3375,0.0,CHECK
river,3,38.02,0.0,140.18,0,0.0125,0.0,CHECK
river,2,17.96,4.83,45.8,0,0.625,0.211935,CALL
turn,3,71.77,34.31,131.69,0,0.0125,0.323435,FOLD
flop,2,19.93,0.0,51.23,0,0.125,0.0,CHECK
flop,2,51.22,0.0,112.92,0,0.20625,0.0,CHECK
river,1,17.4,6.63,84.54,0,0.0625,0.275905,FOLD
turn,1,11.22,0.0,81.19,0,0.56875,0.0,CHECK
flop,1,78.06,32.97,37.04,0,0.9375,0.296947,RAISE
river,4,69.15,34.48,138.23,0,0.0625,0.332722,FOLD
turn,2,62.74,12.56,34.73,0,0.025,0.166799,FOLD
preflop,4,75.69,15.17,95.34,0,0.3375,0.16696,CALL
preflop,3,51.49,0.0,85.53,0,0.125,0.0,CHECK
turn,3,43.62,32.45,43.11,0,0.04375,0.426581,FOLD
preflop,3,63.48,14.19,99.67,0,0.29375,0.182696,CALL
flop,3,43.07,14.54,125.44,0,0.225,0.252387,FOLD
river,1,15.66,15.97,41.31,0,0.49375,0.5049,CALL
river,2,76.3,23.22,22.92,0,0.44375,0.23332,CALL
preflop,3,38.77,32.51,91.55,0,0.36875,0.456089,FOLD
river,2,64.03,0.0,125.75,0,0.04375,0.0,CHECK
flop,3,72.55,0.0,134.64,0,0.375,0.0,CHECK
flop,4,46.13,0.0,132.58,0,0.35,0.0,CHECK
river,4,13.91,16.31,76.32,0,0.29375,0.539709,FOLD
flop,4,14.58,7.0,48.77,0,0.35,0.324374,CALL
preflop,4,74.89,24.04,113.19,0,0.2,0.243,FOLD
preflop,4,77.95,0.0,21.79,0,0.2375,0.0,CHECK
turn,1,3.57,3.97,103.39,0,0.38125,0.526525,FOLD
turn,1,29.45,29.39,98.96,0,0.5625,0.49949,CALL
preflop,1,63.69,2.45,88.33,0,0.45625,0.037043,CALL
turn,1,43.65,23.51,126.17,0,0.9375,0.35006,RAISE
turn,4,63.84,17.33,78.77,0,0.6875,0.213503,RAISE
turn,4,46.33,3.46,97.32,0,0.31875,0.069492,CALL
river,4,41.83,0.0,92.09,0,0.1875,0.0,CHECK
turn,1,17.37,0.0,104.04,0,0.7125,0.0,BET
preflop,1,15.28,14.78,86.04,0,0.38125,0.491683,FOLD
turn,3,77.42,21.14,141.28,0,0.11875,0.214489,FOLD
preflop,1,53.45,0.0,148.45,0,0.6,0.0,CHECK
turn,3,70.0,14.64,118.79,0,0.125,0.172968,FOLD
preflop,1,45.44,34.5,132.04,0,0.40625,0.431574,FOLD
turn,1,49.44,0.0,86.18,0,0.1375,0.0,CHECK
river,4,57.99,16.03,148.87,0,0.0,0.216563,FOLD
river,3,9.81,2.15,29.79,0,0.8875,0.179766,RAISE
turn,2,39.29,30.09,108.25,0,0.25,0.433698,FOLD
preflop,2,72.99,22.6,66.55,0,0.4875,0.236426,CALL
river,3,12.25,0.0,69.41,0,0.9375,0.0,BET
turn,2,72.45,7.81,140.9,0,0.23125,0.097309,CALL
river,4,57.05,0.0,129.77,0,0.16875,0.0,CHECK
flop,3,56.24,17.78,94.05,0,0.225,0.240205,CALL
river,4,6.66,0.0,146.43,0,0.2125,0.0,CHECK
turn,4,39.74,15.55,126.88,0,0.0,0.281244,FOLD
river,2,62.04,0.0,125.53,0,0.00625,0.0,CHECK
flop,2,36.72,0.92,147.6,0,0.75625,0.024442,RAISE
turn,2,33.54,0.0,89.06,0,0.08125,0.0,CHECK
turn,3,78.72,0.0,84.12,0,0.15,0.0,CHECK
flop,4,42.03,14.32,41.44,0,0.4875,0.254126,CALL
river,4,7.62,3.12,59.09,0,0.9,0.290503,RAISE
river,2,23.09,0.0,104.05,0,0.125,0.0,CHECK
preflop,3,54.42,20.93,63.71,0,0.3,0.27777,CALL
turn,1,47.23,0.0,108.36,0,0.175,0.0,CHECK
preflop,4,76.75,0.0,69.58,0,0.14375,0.0,CHECK
preflop,3,3.35,0.0,101.5,0,0.2125,0.0,CHECK
turn,4,2.34,0.68,43.3,0,0.1125,0.225166,FOLD
flop,1,66.76,0.0,22.74,0,0.8125,0.0,BET
flop,3,63.37,0.0,119.21,0,0.06875,0.0,CHECK
turn,2,17.53,14.64,120.05,0,0.1125,0.455082,FOLD
flop,3,10.74,0.0,79.15,0,0.10625,0.0,CHECK
turn,2,30.02,24.39,119.53,0,0.88125,0.448263,RAISE
flop,3,24.19,1.8,95.64,0,0.1375,0.069257,CALL
river,1,50.26,32.06,125.42,0,0.9125,0.389456,RAISE
river,2,51.81,7.6,75.85,0,0.0125,0.127925,FOLD
turn,3,32.18,33.54,68.09,0,0.0625,0.510347,FOLD
preflop,1,10.49,0.0,35.63,0,0.4875,0.0,CHECK
river,3,53.5,4.15,85.32,0,0.56875,0.071986,CALL
river,3,24.86,9.48,61.41,0,0.0,0.276063,FOLD
river,2,69.86,4.75,138.56,0,0.65,0.063664,RAISE
turn,4,50.66,3.57,20.11,0,0.1625,0.065831,CALL
turn,1,57.03,9.64,30.82,0,0.7625,0.144593,RAISE
flop,4,2.46,0.71,141.68,0,0.2125,0.223975,CALL
flop,4,35.15,19.86,58.31,0,0.45625,0.361025,CALL
turn,4,53.83,0.0,127.16,0,0.0,0.0,CHECK
turn,4,21.93,0.0,73.04,0,0.0125,0.0,CHECK
turn,4,62.79,8.47,116.31,0,0.1875,0.118861,CALL
river,2,14.07,0.0,29.7,0,0.75,0.0,BET
preflop,2,21.7,10.64,37.88,0,0.19375,0.329004,FOLD
river,4,5.24,0.0,39.57,0,0.0375,0.0,CHECK
river,1,41.17,12.87,97.0,0,0.875,0.238157,RAISE
preflop,2,21.18,11.23,38.4,0,0.29375,0.346498,FOLD
flop,2,10.67,8.62,58.75,0,0.29375,0.446864,FOLD
river,4,7.14,2.33,103.44,0,0.65625,0.24604,RAISE
preflop,4,70.81,21.2,86.98,0,0.21875,0.23041,CALL
flop,3,78.28,14.04,70.5,0,0.0875,0.15208,FOLD
turn,1,34.57,0.0,135.22,0,0.44375,0.0,CHECK
preflop,3,34.39,0.0,31.65,0,0.38125,0.0,CHECK
preflop,3,46.71,0.0,128.84,0,0.28125,0.0,CHECK
flop,2,32.91,0.0,23.94,0,0.15,0.0,CHECK
turn,1,37.33,0.0,61.42,0,0.1,0.0,CHECK
river,3,54.49,14.84,73.76,0,0.0,0.214049,FOLD
river,1,70.39,28.95,92.78,0,0.78125,0.291423,RAISE
turn,2,35.2,11.34,44.99,0,0.1,0.243661,FOLD
flop,4,74.0,31.43,47.6,0,0.1375,0.298112,FOLD
preflop,1,20.06,21.15,70.1,0,0.3875,0.513225,FOLD
flop,3,50.15,25.64,79.22,0,0.16875,0.338303,FOLD
flop,4,47.8,28.14,94.58,0,0.81875,0.370556,RAISE
preflop,3,17.8,0.0,37.33,0,0.31875,0.0,CHECK
preflop,2,79.99,0.0,98.85,0,0.2,0.0,CHECK
river,2,19.67,3.92,116.17,0,0.0125,0.166172,FOLD
preflop,1,13.41,0.0,94.3,0,0.45625,0.0,CHECK
turn,2,71.17,0.0,47.92,0,0.20625,0.0,CHECK
turn,2,77.11,0.0,75.12,0,0.175,0.0,CHECK
river,1,26.35,0.0,33.55,0,0.35,0.0,CHECK
turn,3,3.28,3.82,146.97,0,0.14375,0.538028,FOLD
preflop,4,52.17,26.4,34.53,0,0.2375,0.336006,FOLD
flop,3,20.82,19.59,74.68,0,0.125,0.484781,FOLD
preflop,1,76.17,7.92,130.94,0,0.31875,0.094185,CALL
river,4,75.69,13.89,22.49,0,0.0,0.155057,FOLD
river,3,20.75,12.65,138.71,0,0.04375,0.378743,FOLD
flop,3,61.44,0.0,133.52,0,0.275,0.0,CHECK
flop,1,28.32,27.28,79.39,0,0.4,0.490647,FOLD
river,2,69.31,15.37,87.66,0,0.99375,0.181507,RAISE
turn,1,11.68,12.01,98.12,0,0.7,0.506965,RAISE
turn,4,2.53,0.0,30.89,0,0.5375,0.0,CHECK
preflop,3,13.54,6.36,42.6,0,0.24375,0.319598,FOLD
turn,2,47.49,25.4,53.29,0,0.325,0.34847,FOLD
river,4,29.23,25.41,63.35,0,0.05625,0.465044,FOLD
river,2,12.64,0.0,92.16,0,0.1125,0.0,CHECK
preflop,2,48.26,21.99,117.62,0,0.49375,0.313025,CALL
preflop,4,40.93,2.15,115.31,0,0.15,0.049907,CALL
turn,1,6.36,1.4,135.3,0,0.45625,0.180412,CALL
turn,4,19.91,0.0,40.88,0,0.0875,0.0,CHECK
river,4,62.88,0.0,28.75,0,0.2,0.0,CHECK
river,3,26.31,0.0,71.29,0,0.00625,0.0,CHECK
flop,1,29.15,30.5,106.31,0,0.7875,0.511316,RAISE
river,1,14.39,0.0,145.86,0,0.68125,0.0,BET
turn,1,76.82,30.87,26.0,0,0.25625,0.286656,FOLD
preflop,3,22.08,0.77,130.28,0,0.26875,0.033698,CALL
river,2,17.42,6.78,66.73,0,0.0125,0.280165,FOLD
flop,2,59.68,0.0,39.71,0,0.35625,0.0,CHECK
flop,4,45.04,0.0,148.29,0,0.2,0.0,CHECK
preflop,4,19.14,5.05,21.98,0,0.3375,0.208764,CALL
